"TXNAME","GENEID"
"AT5G25400_P1","AT5G25400"
"AT5G25440_ID4","AT5G25440"
"AT5G25440_JS7","AT5G25440"
"AT5G25440_JS8","AT5G25440"
"AT5G25440_P1","AT5G25440"
"AT5G25440_P2","AT5G25440"
"AT5G25440_c2","AT5G25440"
"AT5G25440_s1","AT5G25440"
"AT5G25440_s2","AT5G25440"
"AT5G25440_s3","AT5G25440"
"AT5G25450.2","AT5G25450"
"AT5G25450_P1","AT5G25450"
"AT5G25450_s1","AT5G25450"
"AT5G25460_ID13","AT5G25460"
"AT5G25460_ID14","AT5G25460"
"AT5G25460_ID8","AT5G25460"
"AT5G25460_P1","AT5G25460"
"AT5G25490_P1","AT5G25490"
"AT5G25490_P2","AT5G25490"
"AT5G25490_c1","AT5G25490"
"AT5G25490_s1","AT5G25490"
"AT5G25510_P1","AT5G25510"
"AT5G25510_s1","AT5G25510"
"AT5G25610_P1","AT5G25610"
"AT5G25610_s1","AT5G25610"
"AT5G25630.2","AT5G25630"
"AT5G25630_P1","AT5G25630"
"AT5G25630_P3","AT5G25630"
"AT5G25630_c1","AT5G25630"
"AT5G25770.1","AT5G25770"
"AT5G25770.2","AT5G25770"
"AT5G25770.3","AT5G25770"
"AT5G25770_ID1","AT5G25770"
"AT5G25770_ID4","AT5G25770"
"AT5G25770_ID5","AT5G25770"
"AT5G25770_ID6","AT5G25770"
"AT5G25770_ID7","AT5G25770"
"AT5G25770_ID8","AT5G25770"
"AT5G25770_ID9","AT5G25770"
"AT5G25840_P1","AT5G25840"
"AT5G25910.1","AT5G25910"
"AT5G25970_P1","AT5G25970"
"AT5G25970_P2","AT5G25970"
"AT5G25970_P3","AT5G25970"
"AT5G26010_JS1","AT5G26010"
"AT5G26010_JS2","AT5G26010"
"AT5G26010_P1","AT5G26010"
"AT5G26010_c1","AT5G26010"
"AT5G26180_JC2","AT5G26180"
"AT5G26180_JC7","AT5G26180"
"AT5G26180_JS7","AT5G26180"
"AT5G26180_P1","AT5G26180"
"AT5G26180_P2","AT5G26180"
"AT5G26180_P3","AT5G26180"
"AT5G26180_P4","AT5G26180"
"AT5G26180_P5","AT5G26180"
"AT5G26260_ID7","AT5G26260"
"AT5G26260_P1","AT5G26260"
"AT5G26280.2","AT5G26280"
"AT5G26280_P3","AT5G26280"
"AT5G26280_c1","AT5G26280"
"AT5G26280_c2","AT5G26280"
"AT5G26330_ID1","AT5G26330"
"AT5G26330_P1","AT5G26330"
"AT5G26340_P1","AT5G26340"
"AT5G26340_s1","AT5G26340"
"AT5G26350.1","AT5G26350"
"AT5G26350_c1","AT5G26350"
"AT5G26360_ID4","AT5G26360"
"AT5G26360_ID7","AT5G26360"
"AT5G26360_JC8","AT5G26360"
"AT5G26360_P1","AT5G26360"
"AT5G26360_c1","AT5G26360"
"AT5G26360_c2","AT5G26360"
"AT5G26570.2","AT5G26570"
"AT5G26570_JC10","AT5G26570"
"AT5G26570_JC2","AT5G26570"
"AT5G26570_JC3","AT5G26570"
"AT5G26570_JC5","AT5G26570"
"AT5G26570_JC6","AT5G26570"
"AT5G26570_JC7","AT5G26570"
"AT5G26570_P1","AT5G26570"
"AT5G26742.2","AT5G26742"
"AT5G26742.3","AT5G26742"
"AT5G26742_ID6","AT5G26742"
"AT5G26742_JC5","AT5G26742"
"AT5G26742_JC6","AT5G26742"
"AT5G26720.1","AT5G26720"
"AT5G26700.1","AT5G26700"
"AT5G26680_P1","AT5G26680"
"AT5G26680_P2","AT5G26680"
"AT5G26680_P3","AT5G26680"
"AT5G26680_P4","AT5G26680"
"AT5G26680_P5","AT5G26680"
"AT5G26680_c1","AT5G26680"
"AT5G26680_c4","AT5G26680"
"AT5G26680_s4","AT5G26680"
"AT5G26650.1","AT5G26650"
"AT5G26617.1","AT5G26617"
"AT5G26760_JS8","AT5G26760"
"AT5G26760_JS9","AT5G26760"
"AT5G26760_P1","AT5G26760"
"AT5G26760_P2","AT5G26760"
"AT5G26760_s1","AT5G26760"
"AT5G26800.1","AT5G26800"
"AT5G26800_JC2","AT5G26800"
"AT5G26800_s1","AT5G26800"
"AT5G26800_s2","AT5G26800"
"AT5G26820_ID6","AT5G26820"
"AT5G26820_ID8","AT5G26820"
"AT5G26820_P1","AT5G26820"
"AT5G26820_c1","AT5G26820"
"AT5G26910.2","AT5G26910"
"AT5G26910.3","AT5G26910"
"AT5G26910_ID2","AT5G26910"
"AT5G26910_JC10","AT5G26910"
"AT5G26910_JC8","AT5G26910"
"AT5G26910_JS1","AT5G26910"
"AT5G26910_P1","AT5G26910"
"AT5G26910_P4","AT5G26910"
"AT5G26910_c1","AT5G26910"
"AT5G26960_P1","AT5G26960"
"AT5G26980.2","AT5G26980"
"AT5G26980_ID1","AT5G26980"
"AT5G26980_ID10","AT5G26980"
"AT5G26980_ID2","AT5G26980"
"AT5G26980_ID4","AT5G26980"
"AT5G26980_ID8","AT5G26980"
"AT5G26980_P3","AT5G26980"
"AT5G26980_c1","AT5G26980"
"AT5G26980_c2","AT5G26980"
"AT5G26980_c3","AT5G26980"
"AT5G26980_c4","AT5G26980"
"AT5G26980_s1","AT5G26980"
"AT5G26980_s3","AT5G26980"
"AT5G27010.1","AT5G27010"
"AT5G27065_P1","AT5G27065"
"AT5G27093_P1","AT5G27093"
"AT5G27220_P1","AT5G27220"
"AT5G27220_P2","AT5G27220"
"AT5G27240.1","AT5G27240"
"AT5G27240_P1","AT5G27240"
"AT5G27250.1","AT5G27250"
"AT5G27250_ID1","AT5G27250"
"AT5G27250_c1","AT5G27250"
"AT5G27320_JC1","AT5G27320"
"AT5G27320_P1","AT5G27320"
"AT5G27400.1","AT5G27400"
"AT5G27400_ID1","AT5G27400"
"AT5G27460.1","AT5G27460"
"AT5G27460_ID1","AT5G27460"
"AT5G27460_ID3","AT5G27460"
"AT5G27493_P1","AT5G27493"
"AT5G27606.1","AT5G27606"
"AT5G27650_P1","AT5G27650"
"AT5G27650_c1","AT5G27650"
"AT5G27680_JS2","AT5G27680"
"AT5G27680_P1","AT5G27680"
"AT5G27680_P2","AT5G27680"
"AT5G27680_P3","AT5G27680"
"AT5G27680_P4","AT5G27680"
"AT5G27680_P5","AT5G27680"
"AT5G27680_P6","AT5G27680"
"AT5G27710_ID2","AT5G27710"
"AT5G27710_P1","AT5G27710"
"AT5G27710_c1","AT5G27710"
"AT5G27730_ID1","AT5G27730"
"AT5G27730_ID14","AT5G27730"
"AT5G27730_ID17","AT5G27730"
"AT5G27730_ID2","AT5G27730"
"AT5G27730_ID23","AT5G27730"
"AT5G27730_ID29","AT5G27730"
"AT5G27730_ID6","AT5G27730"
"AT5G27730_ID7","AT5G27730"
"AT5G27730_ID8","AT5G27730"
"AT5G27730_ID9","AT5G27730"
"AT5G27730_JS2","AT5G27730"
"AT5G27730_JS4","AT5G27730"
"AT5G27730_P1","AT5G27730"
"AT5G27730_P2","AT5G27730"
"AT5G27730_P3","AT5G27730"
"AT5G27730_P4","AT5G27730"
"AT5G27730_P5","AT5G27730"
"AT5G27730_c2","AT5G27730"
"AT5G27730_c3","AT5G27730"
"AT5G27730_c4","AT5G27730"
"AT5G27730_s1","AT5G27730"
"AT5G27730_s2","AT5G27730"
"AT5G27860.2","AT5G27860"
"AT5G27860_ID16","AT5G27860"
"AT5G27860_ID19","AT5G27860"
"AT5G27860_ID20","AT5G27860"
"AT5G27860_P1","AT5G27860"
"AT5G27920_ID2","AT5G27920"
"AT5G27920_P1","AT5G27920"
"AT5G27920_s1","AT5G27920"
"AT5G27930_ID7","AT5G27930"
"AT5G27930_ID9","AT5G27930"
"AT5G27930_JS1","AT5G27930"
"AT5G27930_P2","AT5G27930"
"AT5G27930_P3","AT5G27930"
"AT5G28020_ID2","AT5G28020"
"AT5G28020_ID8","AT5G28020"
"AT5G28020_JC2","AT5G28020"
"AT5G28020_P1","AT5G28020"
"AT5G28020_P2","AT5G28020"
"AT5G28020_P3","AT5G28020"
"AT5G28020_P4","AT5G28020"
"AT5G28020_c2","AT5G28020"
"AT5G28020_s1","AT5G28020"
"AT5G28020_s2","AT5G28020"
"AT5G28030_JS1","AT5G28030"
"AT5G28030_JS3","AT5G28030"
"AT5G28030_JS4","AT5G28030"
"AT5G28030_P3","AT5G28030"
"AT5G28030_P4","AT5G28030"
"AT5G28030_P5","AT5G28030"
"AT5G28040_P1","AT5G28040"
"AT5G28056.1","AT5G28056"
"AT5G28080.1","AT5G28080"
"AT5G28080_JS1","AT5G28080"
"AT5G28080_JS4","AT5G28080"
"AT5G28080_P1","AT5G28080"
"AT5G28080_P2","AT5G28080"
"AT5G28080_P3","AT5G28080"
"AT5G28080_P5","AT5G28080"
"AT5G28080_P7","AT5G28080"
"AT5G28080_P8","AT5G28080"
"AT5G28080_s1","AT5G28080"
"AT5G28173.1","AT5G28173"
"AT5G28176.1","AT5G28176"
"AT5G28220_P1","AT5G28220"
"AT5G28380.1","AT5G28380"
"AT5G28460_P1","AT5G28460"
"AT5G28468.1","AT5G28468"
"AT5G28530.1","AT5G28530"
"AT5G28530_ID4","AT5G28530"
"AT5G28530_JC24","AT5G28530"
"AT5G28530_P2","AT5G28530"
"AT5G28530_P3","AT5G28530"
"AT5G28530_P4","AT5G28530"
"AT5G28530_P5","AT5G28530"
"AT5G28530_c1","AT5G28530"
"AT5G28530_c3","AT5G28530"
"AT5G28560.1","AT5G28560"
"AT5G28626.1","AT5G28626"
"AT5G28637.1","AT5G28637"
"AT5G28770_JS1","AT5G28770"
"AT5G28770_P1","AT5G28770"
"AT5G28770_P2","AT5G28770"
"AT5G28770_P3","AT5G28770"
"AT5G28770_P4","AT5G28770"
"AT5G28821.1","AT5G28821"
"AT5G28830_JC11","AT5G28830"
"AT5G28830_JS1","AT5G28830"
"AT5G28830_JS3","AT5G28830"
"AT5G28830_P1","AT5G28830"
"AT5G28830_c2","AT5G28830"
"AT5G28845.1","AT5G28845"
"AT5G28870.1","AT5G28870"
"AT5G28880_c1","AT5G28880"
"AT5G28880_c2","AT5G28880"
"AT5G28897.1","AT5G28897"
"AT5G28910_JC9","AT5G28910"
"AT5G28910_JS2","AT5G28910"
"AT5G28910_P1","AT5G28910"
"AT5G28910_P2","AT5G28910"
"AT5G28919.1","AT5G28919"
"AT5G28923.1","AT5G28923"
"AT5G28940.1","AT5G28940"
"AT5G29031.1","AT5G29031"
"AT5G29036.1","AT5G29036"
"AT5G29043.1","AT5G29043"
"AT5G29408.1","AT5G29408"
"AT5G29408_s1","AT5G29408"
"AT5G29408_s2","AT5G29408"
"AT5G29408_s3","AT5G29408"
"AT5G29436.1","AT5G29436"
"AT5G29635.1","AT5G29635"
"AT5G31842.1","AT5G31842"
"AT5G31932.1","AT5G31932"
"AT5G30269.1","AT5G30269"
"AT5G29646.1","AT5G29646"
"AT5G31087.1","AT5G31087"
"AT5G31804.1","AT5G31804"
"AT5G32161.1","AT5G32161"
"AT5G32450_ID3","AT5G32450"
"AT5G32450_JC7","AT5G32450"
"AT5G32450_P1","AT5G32450"
"AT5G32482.1","AT5G32482"
"AT5G32525.1","AT5G32525"
"AT5G32566.1","AT5G32566"
"AT5G32566_s1","AT5G32566"
"AT5G32566_s2","AT5G32566"
"AT5G32569.1","AT5G32569"
"AT5G32623.1","AT5G32623"
"AT5G32950.1","AT5G32950"
"AT5G33240.1","AT5G33240"
"AT5G33280_ID2","AT5G33280"
"AT5G33280_ID4","AT5G33280"
"AT5G33280_JS1","AT5G33280"
"AT5G33280_JS2","AT5G33280"
"AT5G33280_JS6","AT5G33280"
"AT5G33280_JS9","AT5G33280"
"AT5G33280_P1","AT5G33280"
"AT5G33280_s2","AT5G33280"
"AT5G33303.1","AT5G33303"
"AT5G33382.1","AT5G33382"
"AT5G33432.1","AT5G33432"
"AT5G33898.1","AT5G33898"
"AT5G34869.1","AT5G34869"
"AT5G34828.1","AT5G34828"
"AT5G35090_P1","AT5G35090"
"AT5G35100_P1","AT5G35100"
"AT5G35118.1","AT5G35118"
"AT5G35160.1","AT5G35160"
"AT5G35160_ID6","AT5G35160"
"AT5G35160_P2","AT5G35160"
"AT5G35160_P3","AT5G35160"
"AT5G35160_P4","AT5G35160"
"AT5G35160_c1","AT5G35160"
"AT5G35160_c2","AT5G35160"
"AT5G35170.2","AT5G35170"
"AT5G35170_ID5","AT5G35170"
"AT5G35170_ID81","AT5G35170"
"AT5G35170_ID82","AT5G35170"
"AT5G35170_ID85","AT5G35170"
"AT5G35170_JC17","AT5G35170"
"AT5G35170_P1","AT5G35170"
"AT5G35170_c1","AT5G35170"
"AT5G35170_c2","AT5G35170"
"AT5G35170_c3","AT5G35170"
"AT5G35170_c5","AT5G35170"
"AT5G35170_c6","AT5G35170"
"AT5G35170_s2","AT5G35170"
"AT5G35170_s3","AT5G35170"
"AT5G35180.4","AT5G35180"
"AT5G35180_JC1","AT5G35180"
"AT5G35180_JS4","AT5G35180"
"AT5G35180_JS5","AT5G35180"
"AT5G35180_JS6","AT5G35180"
"AT5G35180_P1","AT5G35180"
"AT5G35180_P2","AT5G35180"
"AT5G35180_P3","AT5G35180"
"AT5G35180_P5","AT5G35180"
"AT5G35180_c1","AT5G35180"
"AT5G35200_P1","AT5G35200"
"AT5G35200_P2","AT5G35200"
"AT5G35200_s1","AT5G35200"
"AT5G35200_s2","AT5G35200"
"AT5G35210.1","AT5G35210"
"AT5G35210.2","AT5G35210"
"AT5G35210_ID13","AT5G35210"
"AT5G35210_ID16","AT5G35210"
"AT5G35210_JC5","AT5G35210"
"AT5G35210_JS10","AT5G35210"
"AT5G35210_JS11","AT5G35210"
"AT5G35210_JS16","AT5G35210"
"AT5G35210_JS17","AT5G35210"
"AT5G35210_JS20","AT5G35210"
"AT5G35210_JS32","AT5G35210"
"AT5G35210_JS38","AT5G35210"
"AT5G35210_JS6","AT5G35210"
"AT5G35210_JS7","AT5G35210"
"AT5G35210_JS8","AT5G35210"
"AT5G35210_JS9","AT5G35210"
"AT5G35210_P1","AT5G35210"
"AT5G35210_c1","AT5G35210"
"AT5G35210_s1","AT5G35210"
"AT5G35210_s2","AT5G35210"
"AT5G35210_s3","AT5G35210"
"AT5G35250.1","AT5G35250"
"AT5G35370.1","AT5G35370"
"AT5G35380_P1","AT5G35380"
"AT5G35410_ID2","AT5G35410"
"AT5G35410_ID3","AT5G35410"
"AT5G35410_ID6","AT5G35410"
"AT5G35410_ID9","AT5G35410"
"AT5G35410_JC10","AT5G35410"
"AT5G35410_JC9","AT5G35410"
"AT5G35410_JS10","AT5G35410"
"AT5G35410_JS11","AT5G35410"
"AT5G35410_JS9","AT5G35410"
"AT5G35410_P1","AT5G35410"
"AT5G35410_P2","AT5G35410"
"AT5G35410_c1","AT5G35410"
"AT5G35410_s1","AT5G35410"
"AT5G35416.1","AT5G35416"
"AT5G35460_P1","AT5G35460"
"AT5G35460_P2","AT5G35460"
"AT5G35460_c1","AT5G35460"
"AT5G35510_P2","AT5G35510"
"AT5G35560_ID45","AT5G35560"
"AT5G35560_ID49","AT5G35560"
"AT5G35560_ID53","AT5G35560"
"AT5G35560_ID59","AT5G35560"
"AT5G35560_ID62","AT5G35560"
"AT5G35560_JC1","AT5G35560"
"AT5G35560_JC2","AT5G35560"
"AT5G35560_P1","AT5G35560"
"AT5G35560_P2","AT5G35560"
"AT5G35560_c2","AT5G35560"
"AT5G35560_s1","AT5G35560"
"AT5G35560_s2","AT5G35560"
"AT5G35560_s3","AT5G35560"
"AT5G35580_P2","AT5G35580"
"AT5G35580_s1","AT5G35580"
"AT5G35606.1","AT5G35606"
"AT5G35660_P1","AT5G35660"
"AT5G35670_ID2","AT5G35670"
"AT5G35670_P1","AT5G35670"
"AT5G35690_JS1","AT5G35690"
"AT5G35690_P1","AT5G35690"
"AT5G35732_P2","AT5G35732"
"AT5G35735_ID1","AT5G35735"
"AT5G35735_ID2","AT5G35735"
"AT5G35735_P1","AT5G35735"
"AT5G35735_s1","AT5G35735"
"AT5G35740_ID2","AT5G35740"
"AT5G35740_P1","AT5G35740"
"AT5G35750_P1","AT5G35750"
"AT5G35750_c1","AT5G35750"
"AT5G35750_c2","AT5G35750"
"AT5G35753.1","AT5G35753"
"AT5G35753_JC3","AT5G35753"
"AT5G35753_P1","AT5G35753"
"AT5G35753_s1","AT5G35753"
"AT5G35790_P1","AT5G35790"
"AT5G35790_c1","AT5G35790"
"AT5G35790_c2","AT5G35790"
"AT5G35798.1","AT5G35798"
"AT5G35800.1","AT5G35800"
"AT5G35802.1","AT5G35802"
"AT5G35918.1","AT5G35918"
"AT5G35926.1","AT5G35926"
"AT5G35926_P1","AT5G35926"
"AT5G35926_P2","AT5G35926"
"AT5G35945_P1","AT5G35945"
"AT5G35970_JC2","AT5G35970"
"AT5G35970_JS2","AT5G35970"
"AT5G35970_P1","AT5G35970"
"AT5G36020.1","AT5G36020"
"AT5G36035.1","AT5G36035"
"AT5G36090.1","AT5G36090"
"AT5G36220_ID2","AT5G36220"
"AT5G36220_JC3","AT5G36220"
"AT5G36220_JS3","AT5G36220"
"AT5G36220_P1","AT5G36220"
"AT5G36220_P2","AT5G36220"
"AT5G36230_P1","AT5G36230"
"AT5G36230_P2","AT5G36230"
"AT5G36275.1","AT5G36275"
"AT5G36690.1","AT5G36690"
"AT5G36700.2","AT5G36700"
"AT5G36700.3","AT5G36700"
"AT5G36700_ID10","AT5G36700"
"AT5G36700_ID13","AT5G36700"
"AT5G36700_ID5","AT5G36700"
"AT5G36700_ID8","AT5G36700"
"AT5G36700_JC2","AT5G36700"
"AT5G36700_P1","AT5G36700"
"AT5G36700_P4","AT5G36700"
"AT5G36880_ID16","AT5G36880"
"AT5G36880_ID18","AT5G36880"
"AT5G36880_P1","AT5G36880"
"AT5G36880_P2","AT5G36880"
"AT5G36880_P3","AT5G36880"
"AT5G36880_P4","AT5G36880"
"AT5G36880_P5","AT5G36880"
"AT5G36880_P6","AT5G36880"
"AT5G36910_P1","AT5G36910"
"AT5G36930_P1","AT5G36930"
"AT5G36930_P2","AT5G36930"
"AT5G36930_P3","AT5G36930"
"AT5G36930_P4","AT5G36930"
"AT5G36930_c1","AT5G36930"
"AT5G37050_P1","AT5G37050"
"AT5G37055_ID2","AT5G37055"
"AT5G37055_ID3","AT5G37055"
"AT5G37055_P1","AT5G37055"
"AT5G37125.1","AT5G37125"
"AT5G37130_JC2","AT5G37130"
"AT5G37130_JS1","AT5G37130"
"AT5G37130_JS3","AT5G37130"
"AT5G37130_P1","AT5G37130"
"AT5G37130_s1","AT5G37130"
"AT5G37190_JC6","AT5G37190"
"AT5G37190_P1","AT5G37190"
"AT5G37190_P2","AT5G37190"
"AT5G37190_s1","AT5G37190"
"AT5G37260.1","AT5G37260"
"AT5G37260_ID1","AT5G37260"
"AT5G37260_ID2","AT5G37260"
"AT5G37260_ID3","AT5G37260"
"AT5G37260_ID4","AT5G37260"
"AT5G37260_JC4","AT5G37260"
"AT5G37260_s1","AT5G37260"
"AT5G37300_ID1","AT5G37300"
"AT5G37300_JS5","AT5G37300"
"AT5G37300_JS7","AT5G37300"
"AT5G37300_P2","AT5G37300"
"AT5G37300_P3","AT5G37300"
"AT5G37300_P4","AT5G37300"
"AT5G37370.2","AT5G37370"
"AT5G37370.4","AT5G37370"
"AT5G37370_ID5","AT5G37370"
"AT5G37370_JC2","AT5G37370"
"AT5G37370_JS10","AT5G37370"
"AT5G37370_JS11","AT5G37370"
"AT5G37370_JS12","AT5G37370"
"AT5G37370_JS14","AT5G37370"
"AT5G37370_JS7","AT5G37370"
"AT5G37370_JS8","AT5G37370"
"AT5G37370_JS9","AT5G37370"
"AT5G37370_P1","AT5G37370"
"AT5G37370_c1","AT5G37370"
"AT5G37370_s1","AT5G37370"
"AT5G37370_s2","AT5G37370"
"AT5G37440_P1","AT5G37440"
"AT5G37475_ID1","AT5G37475"
"AT5G37475_ID2","AT5G37475"
"AT5G37475_P1","AT5G37475"
"AT5G37475_P2","AT5G37475"
"AT5G37475_P3","AT5G37475"
"AT5G37475_c2","AT5G37475"
"AT5G37500_ID4","AT5G37500"
"AT5G37500_ID6","AT5G37500"
"AT5G37500_ID7","AT5G37500"
"AT5G37500_P1","AT5G37500"
"AT5G37500_P2","AT5G37500"
"AT5G37500_P4","AT5G37500"
"AT5G37500_s1","AT5G37500"
"AT5G37500_s2","AT5G37500"
"AT5G37550_P1","AT5G37550"
"AT5G37560.1","AT5G37560"
"AT5G37720_ID1","AT5G37720"
"AT5G37720_ID3","AT5G37720"
"AT5G37720_P1","AT5G37720"
"AT5G37720_P2","AT5G37720"
"AT5G37740.2","AT5G37740"
"AT5G37740_ID1","AT5G37740"
"AT5G37740_JC4","AT5G37740"
"AT5G37740_P1","AT5G37740"
"AT5G37780.2","AT5G37780"
"AT5G37780.3","AT5G37780"
"AT5G37780_P1","AT5G37780"
"AT5G37780_P4","AT5G37780"
"AT5G37850.3","AT5G37850"
"AT5G37850_ID2","AT5G37850"
"AT5G37850_ID33","AT5G37850"
"AT5G37850_ID39","AT5G37850"
"AT5G37850_ID42","AT5G37850"
"AT5G37850_ID48","AT5G37850"
"AT5G37850_JC2","AT5G37850"
"AT5G37850_P1","AT5G37850"
"AT5G37850_P2","AT5G37850"
"AT5G37850_P4","AT5G37850"
"AT5G37850_c1","AT5G37850"
"AT5G37850_c2","AT5G37850"
"AT5G37850_s2","AT5G37850"
"AT5G37850_s3","AT5G37850"
"AT5G37930_ID1","AT5G37930"
"AT5G37930_JC1","AT5G37930"
"AT5G37930_JC2","AT5G37930"
"AT5G37930_P1","AT5G37930"
"AT5G37930_c1","AT5G37930"
"AT5G37930_c2","AT5G37930"
"AT5G37950.2","AT5G37950"
"AT5G37950_P1","AT5G37950"
"AT5G37990.1","AT5G37990"
"AT5G37990_c1","AT5G37990"
"AT5G38000_ID1","AT5G38000"
"AT5G38000_ID8","AT5G38000"
"AT5G38000_P1","AT5G38000"
"AT5G38000_P2","AT5G38000"
"AT5G38000_P3","AT5G38000"
"AT5G38000_s1","AT5G38000"
"AT5G38010_P1","AT5G38010"
"AT5G38030_ID2","AT5G38030"
"AT5G38030_P1","AT5G38030"
"AT5G38030_c2","AT5G38030"
"AT5G38030_s1","AT5G38030"
"AT5G38090.1","AT5G38090"
"AT5G38110_P1","AT5G38110"
"AT5G38120_P1","AT5G38120"
"AT5G38120_P2","AT5G38120"
"AT5G38120_P3","AT5G38120"
"AT5G38120_P4","AT5G38120"
"AT5G38140_ID2","AT5G38140"
"AT5G38140_ID3","AT5G38140"
"AT5G38140_ID4","AT5G38140"
"AT5G38140_P1","AT5G38140"
"AT5G38155.1","AT5G38155"
"AT5G38210_ID2","AT5G38210"
"AT5G38210_ID3","AT5G38210"
"AT5G38210_ID7","AT5G38210"
"AT5G38210_P1","AT5G38210"
"AT5G38212.1","AT5G38212"
"AT5G38410.2","AT5G38410"
"AT5G38410_P1","AT5G38410"
"AT5G38410_P3","AT5G38410"
"AT5G38420_ID3","AT5G38420"
"AT5G38420_P1","AT5G38420"
"AT5G38430_P1","AT5G38430"
"AT5G38510_ID1","AT5G38510"
"AT5G38510_ID8","AT5G38510"
"AT5G38510_JS1","AT5G38510"
"AT5G38510_JS4","AT5G38510"
"AT5G38510_JS5","AT5G38510"
"AT5G38510_P1","AT5G38510"
"AT5G38510_P2","AT5G38510"
"AT5G38510_s1","AT5G38510"
"AT5G38510_s2","AT5G38510"
"AT5G38510_s3","AT5G38510"
"AT5G38600_JC2","AT5G38600"
"AT5G38600_P1","AT5G38600"
"AT5G38600_P2","AT5G38600"
"AT5G38600_P3","AT5G38600"
"AT5G38660.2","AT5G38660"
"AT5G38660_JC3","AT5G38660"
"AT5G38660_P1","AT5G38660"
"AT5G38705.1","AT5G38705"
"AT5G38710_P1","AT5G38710"
"AT5G38710_P2","AT5G38710"
"AT5G38720_ID1","AT5G38720"
"AT5G38720_ID4","AT5G38720"
"AT5G38720_P1","AT5G38720"
"AT5G38720_P2","AT5G38720"
"AT5G38720_P3","AT5G38720"
"AT5G38720_c1","AT5G38720"
"AT5G38760_P1","AT5G38760"
"AT5G38770_P1","AT5G38770"
"AT5G38860_ID5","AT5G38860"
"AT5G38860_P1","AT5G38860"
"AT5G38860_P2","AT5G38860"
"AT5G38895.2","AT5G38895"
"AT5G38895.3","AT5G38895"
"AT5G38895_ID3","AT5G38895"
"AT5G38895_P1","AT5G38895"
"AT5G38895_c2","AT5G38895"
"AT5G38895_s1","AT5G38895"
"AT5G38900_ID2","AT5G38900"
"AT5G38900_P1","AT5G38900"
"AT5G38900_P2","AT5G38900"
"AT5G38905.1","AT5G38905"
"AT5G38930_P1","AT5G38930"
"AT5G38940_P2","AT5G38940"
"AT5G38950.1","AT5G38950"
"AT5G39090_P1","AT5G39090"
"AT5G39340_ID2","AT5G39340"
"AT5G39340_ID3","AT5G39340"
"AT5G39340_JC4","AT5G39340"
"AT5G39340_P4","AT5G39340"
"AT5G39340_c1","AT5G39340"
"AT5G39360.1","AT5G39360"
"AT5G39360_ID2","AT5G39360"
"AT5G39360_JS3","AT5G39360"
"AT5G39380_JC2","AT5G39380"
"AT5G39380_P2","AT5G39380"
"AT5G39380_P5","AT5G39380"
"AT5G39380_c1","AT5G39380"
"AT5G39380_s1","AT5G39380"
"AT5G39380_s2","AT5G39380"
"AT5G39473.1","AT5G39473"
"AT5G39600.1","AT5G39600"
"AT5G39600_ID2","AT5G39600"
"AT5G39600_ID3","AT5G39600"
"AT5G39600_P1","AT5G39600"
"AT5G39610_P1","AT5G39610"
"AT5G39660.2","AT5G39660"
"AT5G39660_P1","AT5G39660"
"AT5G39660_P2","AT5G39660"
"AT5G39680_P1","AT5G39680"
"AT5G39680_ID1","AT5G39680"
"AT5G39680_ID2","AT5G39680"
"AT5G39800_P1","AT5G39800"
"AT5G39850_P1","AT5G39850"
"AT5G39850_s1","AT5G39850"
"AT5G39890_P1","AT5G39890"
"AT5G39980.1","AT5G39980"
"AT5G40160.1","AT5G40160"
"AT5G40160_ID1","AT5G40160"
"AT5G40160_ID4","AT5G40160"
"AT5G40160_P2","AT5G40160"
"AT5G40330_P1","AT5G40330"
"AT5G40390_P1","AT5G40390"
"AT5G40450_JS2","AT5G40450"
"AT5G40450_P1","AT5G40450"
"AT5G40450_P2","AT5G40450"
"AT5G40490_P1","AT5G40490"
"AT5G40490_P2","AT5G40490"
"AT5G40490_s1","AT5G40490"
"AT5G40500_ID1","AT5G40500"
"AT5G40500_ID4","AT5G40500"
"AT5G40500_ID5","AT5G40500"
"AT5G40500_P1","AT5G40500"
"AT5G40500_P2","AT5G40500"
"AT5G40550_ID8","AT5G40550"
"AT5G40550_JC6","AT5G40550"
"AT5G40550_P1","AT5G40550"
"AT5G40550_P2","AT5G40550"
"AT5G40550_P3","AT5G40550"
"AT5G40550_P4","AT5G40550"
"AT5G40550_c1","AT5G40550"
"AT5G40560_P1","AT5G40560"
"AT5G40700.3","AT5G40700"
"AT5G40700_P1","AT5G40700"
"AT5G40700_P2","AT5G40700"
"AT5G40720_JS3","AT5G40720"
"AT5G40720_P1","AT5G40720"
"AT5G40720_P2","AT5G40720"
"AT5G40720_P3","AT5G40720"
"AT5G40780.2","AT5G40780"
"AT5G40780_P1","AT5G40780"
"AT5G40780_P2","AT5G40780"
"AT5G40780_P3","AT5G40780"
"AT5G40820_P1","AT5G40820"
"AT5G40820_P2","AT5G40820"
"AT5G40820_P3","AT5G40820"
"AT5G40820_P4","AT5G40820"
"AT5G40850.1","AT5G40850"
"AT5G40850.2","AT5G40850"
"AT5G40850_ID2","AT5G40850"
"AT5G40850_ID4","AT5G40850"
"AT5G40850_P3","AT5G40850"
"AT5G40910_P1","AT5G40910"
"AT5G40910_P2","AT5G40910"
"AT5G40910_P3","AT5G40910"
"AT5G40910_P4","AT5G40910"
"AT5G40910_P5","AT5G40910"
