"TXNAME","GENEIND"
"AT5G56650_P2","AT5G56650"
"AT5G56650_c1","AT5G56650"
"AT5G56660.1","AT5G56660"
"AT5G56660_ID2","AT5G56660"
"AT5G56660_ID3","AT5G56660"
"AT5G56670_P1","AT5G56670"
"AT5G56680_P1","AT5G56680"
"AT5G56690.1","AT5G56690"
"AT5G56700_P2","AT5G56700"
"AT5G56700_P3","AT5G56700"
"AT5G56700.1","AT5G56700"
"AT5G56710_P1","AT5G56710"
"AT5G56710.2","AT5G56710"
"AT5G56720_P1","AT5G56720"
"AT5G56730.1","AT5G56730"
"AT5G56730_P1","AT5G56730"
"AT5G56740_P1","AT5G56740"
"AT5G56740_s1","AT5G56740"
"AT5G56740_s2","AT5G56740"
"AT5G56745.1","AT5G56745"
"AT5G56747_JC1","AT5G56747"
"AT5G56747_JC3","AT5G56747"
"AT5G56750_P1","AT5G56750"
"AT5G56750_P2","AT5G56750"
"AT5G56760_P1","AT5G56760"
"AT5G56770.1","AT5G56770"
"AT5G56780_c1","AT5G56780"
"AT5G56780_c2","AT5G56780"
"AT5G56780_c3","AT5G56780"
"AT5G56780_P1","AT5G56780"
"AT5G56790_s1","AT5G56790"
"AT5G56790_P1","AT5G56790"
"AT5G56795_P1","AT5G56795"
"AT5G56800.1","AT5G56800"
"AT5G56810_P1","AT5G56810"
"AT5G56810_P2","AT5G56810"
"AT5G56820.1","AT5G56820"
"AT5G56830.1","AT5G56830"
"AT5G56840_P1","AT5G56840"
"AT5G56840_c1","AT5G56840"
"AT5G56850_P1","AT5G56850"
"AT5G56850_P3","AT5G56850"
"AT5G56850_s1","AT5G56850"
"AT5G56850_s2","AT5G56850"
"AT5G56850_s3","AT5G56850"
"AT5G56850_s4","AT5G56850"
"AT5G56850_s5","AT5G56850"
"AT5G56850_s6","AT5G56850"
"AT5G56850_c1","AT5G56850"
"AT5G56850_c2","AT5G56850"
"AT5G56850_c3","AT5G56850"
"AT5G56850_c4","AT5G56850"
"AT5G56850_c5","AT5G56850"
"AT5G56850_c6","AT5G56850"
"AT5G56850_c7","AT5G56850"
"AT5G56850_JS1","AT5G56850"
"AT5G56850_JS3","AT5G56850"
"AT5G56850_JS4","AT5G56850"
"AT5G56850_P2","AT5G56850"
"AT5G56850_JC1","AT5G56850"
"AT5G56850_JC2","AT5G56850"
"AT5G56850_P4","AT5G56850"
"AT5G56850_P6","AT5G56850"
"AT5G56850_ID11","AT5G56850"
"AT5G56850_ID18","AT5G56850"
"AT5G56850_ID19","AT5G56850"
"AT5G56850_ID20","AT5G56850"
"AT5G56850_ID21","AT5G56850"
"AT5G56850_ID22","AT5G56850"
"AT5G56850_ID24","AT5G56850"
"AT5G56850_ID25","AT5G56850"
"AT5G56850_ID3","AT5G56850"
"AT5G56850_ID34","AT5G56850"
"AT5G56850_ID38","AT5G56850"
"AT5G56850_ID41","AT5G56850"
"AT5G56850_ID43","AT5G56850"
"AT5G56850_ID44","AT5G56850"
"AT5G56850_ID46","AT5G56850"
"AT5G56850_ID47","AT5G56850"
"AT5G56850_ID48","AT5G56850"
"AT5G56850_ID5","AT5G56850"
"AT5G56850_ID51","AT5G56850"
"AT5G56850_ID9","AT5G56850"
"AT5G56860_P1","AT5G56860"
"AT5G56860_s1","AT5G56860"
"AT5G56865.1","AT5G56865"
"AT5G56870_s1","AT5G56870"
"AT5G56870_c2","AT5G56870"
"AT5G56870.1","AT5G56870"
"AT5G56880_P1","AT5G56880"
"AT5G56890_JS1","AT5G56890"
"AT5G56890_JS3","AT5G56890"
"AT5G56890_P1","AT5G56890"
"AT5G56890_JC18","AT5G56890"
"AT5G56890_JC33","AT5G56890"
"AT5G56900_s1","AT5G56900"
"AT5G56900_P2","AT5G56900"
"AT5G56900_P3","AT5G56900"
"AT5G56900_c1","AT5G56900"
"AT5G56900_c2","AT5G56900"
"AT5G56900_JC5","AT5G56900"
"AT5G56900.1","AT5G56900"
"AT5G56910_P1","AT5G56910"
"AT5G56920.1","AT5G56920"
"AT5G56930_P1","AT5G56930"
"AT5G56930_c1","AT5G56930"
"AT5G56940_P1","AT5G56940"
"AT5G56940_ID1","AT5G56940"
"AT5G56950_P1","AT5G56950"
"AT5G56950_ID20","AT5G56950"
"AT5G56950_ID24","AT5G56950"
"AT5G56950_ID29","AT5G56950"
"AT5G56950_ID5","AT5G56950"
"AT5G56960_P1","AT5G56960"
"AT5G56960_P2","AT5G56960"
"AT5G56970_P1","AT5G56970"
"AT5G56970_P2","AT5G56970"
"AT5G56975.1","AT5G56975"
"AT5G56980.1","AT5G56980"
"AT5G56985_P1","AT5G56985"
"AT5G56990_P1","AT5G56990"
"AT5G56990_P2","AT5G56990"
"AT5G57000_P1","AT5G57000"
"AT5G57000_ID1","AT5G57000"
"AT5G57000_ID2","AT5G57000"
"AT5G57000_ID4","AT5G57000"
"AT5G57000_s1","AT5G57000"
"AT5G57010_P1","AT5G57010"
"AT5G57010_c1","AT5G57010"
"AT5G57010_s1","AT5G57010"
"AT5G57010_ID4","AT5G57010"
"AT5G57010_c2","AT5G57010"
"AT5G57015_P1","AT5G57015"
"AT5G57020.1","AT5G57020"
"AT5G57020_ID2","AT5G57020"
"AT5G57030_P1","AT5G57030"
"AT5G57030_c1","AT5G57030"
"AT5G57035_P1","AT5G57035"
"AT5G57040.1","AT5G57040"
"AT5G57050_P1","AT5G57050"
"AT5G57050_P3","AT5G57050"
"AT5G57050_P2","AT5G57050"
"AT5G57050_ID2","AT5G57050"
"AT5G57050_JC7","AT5G57050"
"AT5G57060_P1","AT5G57060"
"AT5G57060_P2","AT5G57060"
"AT5G57060_P3","AT5G57060"
"AT5G57060_P4","AT5G57060"
"AT5G57060_P5","AT5G57060"
"AT5G57060_P6","AT5G57060"
"AT5G57060_P7","AT5G57060"
"AT5G57060_P8","AT5G57060"
"AT5G57060_P9","AT5G57060"
"AT5G57060_ID15","AT5G57060"
"AT5G57060_ID17","AT5G57060"
"AT5G57060_ID23","AT5G57060"
"AT5G57060_ID24","AT5G57060"
"AT5G57060_JS18","AT5G57060"
"AT5G57060_JC10","AT5G57060"
"AT5G57070_P1","AT5G57070"
"AT5G57080_P1","AT5G57080"
"AT5G57090_P1","AT5G57090"
"AT5G57090_P2","AT5G57090"
"AT5G57100_JS1","AT5G57100"
"AT5G57100_P1","AT5G57100"
"AT5G57100_P2","AT5G57100"
"AT5G57100_P3","AT5G57100"
"AT5G57100_P4","AT5G57100"
"AT5G57100_c1","AT5G57100"
"AT5G57110_s2","AT5G57110"
"AT5G57110_P3","AT5G57110"
"AT5G57110.1","AT5G57110"
"AT5G57110_P2","AT5G57110"
"AT5G57120_P1","AT5G57120"
"AT5G57120_ID1","AT5G57120"
"AT5G57120_ID3","AT5G57120"
"AT5G57120_P2","AT5G57120"
"AT5G57123_P1","AT5G57123"
"AT5G57126.1","AT5G57126"
"AT5G57130_P1","AT5G57130"
"AT5G57140_P1","AT5G57140"
"AT5G57140_ID1","AT5G57140"
"AT5G57140_ID4","AT5G57140"
"AT5G57140_ID5","AT5G57140"
"AT5G57140_ID6","AT5G57140"
"AT5G57150.4","AT5G57150"
"AT5G57150_P2","AT5G57150"
"AT5G57150_ID1","AT5G57150"
"AT5G57150_ID4","AT5G57150"
"AT5G57150_ID5","AT5G57150"
"AT5G57150_ID6","AT5G57150"
"AT5G57160_P1","AT5G57160"
"AT5G57160_s1","AT5G57160"
"AT5G57160_s2","AT5G57160"
"AT5G57170_P1","AT5G57170"
"AT5G57170_P2","AT5G57170"
"AT5G57180_P1","AT5G57180"
"AT5G57180_P2","AT5G57180"
"AT5G57180_P3","AT5G57180"
"AT5G57180_P4","AT5G57180"
"AT5G57190_P1","AT5G57190"
"AT5G57181.1","AT5G57181"
"AT5G57190_JS1","AT5G57190"
"AT5G57190_JS2","AT5G57190"
"AT5G57190_P2","AT5G57190"
"AT5G57200.1","AT5G57200"
"AT5G57210_c1","AT5G57210"
"AT5G57210_P1","AT5G57210"
"AT5G57210_c2","AT5G57210"
"AT5G57220_P1","AT5G57220"
"AT5G57230_P2","AT5G57230"
"AT5G57230_JC4","AT5G57230"
"AT5G57230_JC5","AT5G57230"
"AT5G57240_P3","AT5G57240"
"AT5G57240_P4","AT5G57240"
"AT5G57240_P5","AT5G57240"
"AT5G57240_P1","AT5G57240"
"AT5G57240.2","AT5G57240"
"AT5G57240_ID2","AT5G57240"
"AT5G57240_ID4","AT5G57240"
"AT5G57240_ID6","AT5G57240"
"AT5G57250.1","AT5G57250"
"AT5G57260_P1","AT5G57260"
"AT5G57270_JS1","AT5G57270"
"AT5G57270_JS2","AT5G57270"
"AT5G57270_s2","AT5G57270"
"AT5G57270_P1","AT5G57270"
"AT5G57270_P2","AT5G57270"
"AT5G57270_P4","AT5G57270"
"AT5G57270_P5","AT5G57270"
"AT5G57270.3","AT5G57270"
"AT5G57280_P1","AT5G57280"
"AT5G57290_P1","AT5G57290"
"AT5G57290_ID2","AT5G57290"
"AT5G57290.2","AT5G57290"
"AT5G57290.3","AT5G57290"
"AT5G57300_P1","AT5G57300"
"AT5G57300.3","AT5G57300"
"AT5G57300_ID14","AT5G57300"
"AT5G57300_ID15","AT5G57300"
"AT5G57300_ID16","AT5G57300"
"AT5G57300_ID5","AT5G57300"
"AT5G57300_ID7","AT5G57300"
"AT5G57310.1","AT5G57310"
"AT5G57320_P2","AT5G57320"
"AT5G57330_P1","AT5G57330"
"AT5G57340.1","AT5G57340"
"AT5G57340_JS2","AT5G57340"
"AT5G57345_P1","AT5G57345"
"AT5G57350_P1","AT5G57350"
"AT5G57350.2","AT5G57350"
"AT5G57350_P4","AT5G57350"
"AT5G57360_P1","AT5G57360"
"AT5G57360.2","AT5G57360"
"AT5G57370_P1","AT5G57370"
"AT5G57380.1","AT5G57380"
"AT5G57380_P2","AT5G57380"
"AT5G57390_P1","AT5G57390"
"AT5G57390_s1","AT5G57390"
"AT5G57390_JS1","AT5G57390"
"AT5G57390_P2","AT5G57390"
"AT5G57390_ID2","AT5G57390"
"AT5G57391.1","AT5G57391"
"AT5G57400_P1","AT5G57400"
"AT5G57400_P2","AT5G57400"
"AT5G57410.3","AT5G57410"
"AT5G57410_P1","AT5G57410"
"AT5G57410_JS2","AT5G57410"
"AT5G57410.2","AT5G57410"
"AT5G57410_ID23","AT5G57410"
"AT5G57410_ID27","AT5G57410"
"AT5G57410_ID29","AT5G57410"
"AT5G57410_s1","AT5G57410"
"AT5G57420_P1","AT5G57420"
"AT5G57440_P1","AT5G57440"
"AT5G57450_P1","AT5G57450"
"AT5G57450_P2","AT5G57450"
"AT5G57460_P1","AT5G57460"
"AT5G57480_P1","AT5G57480"
"AT5G57490_P1","AT5G57490"
"AT5G57490_ID1","AT5G57490"
"AT5G57490_JC3","AT5G57490"
"AT5G57490_c1","AT5G57490"
"AT5G57500_P1","AT5G57500"
"AT5G57500_ID1","AT5G57500"
"AT5G57510_P1","AT5G57510"
"AT5G57520_P1","AT5G57520"
"AT5G57530_P1","AT5G57530"
"AT5G57535.1","AT5G57535"
"AT5G57540_P1","AT5G57540"
"AT5G57540_ID2","AT5G57540"
"AT5G57550_P1","AT5G57550"
"AT5G57560_P1","AT5G57560"
"AT5G57565.4","AT5G57565"
"AT5G57565.5","AT5G57565"
"AT5G57565_JS4","AT5G57565"
"AT5G57565_JC6","AT5G57565"
"AT5G57565_P3","AT5G57565"
"AT5G57565_P4","AT5G57565"
"AT5G57565_P6","AT5G57565"
"AT5G57565_P7","AT5G57565"
"AT5G57565_P1","AT5G57565"
"AT5G57565_P2","AT5G57565"
"AT5G57569_P1","AT5G57569"
"AT5G57567_P2","AT5G57567"
"AT5G57570_P1","AT5G57570"
"AT5G57580_P1","AT5G57580"
"AT5G57580_JC1","AT5G57580"
"AT5G57580_ID1","AT5G57580"
"AT5G57580_c2","AT5G57580"
"AT5G57590_s1","AT5G57590"
"AT5G57590_P1","AT5G57590"
"AT5G57610_P1","AT5G57610"
"AT5G57610_c1","AT5G57610"
"AT5G57610_s1","AT5G57610"
"AT5G57620_P1","AT5G57620"
"AT5G57625_P1","AT5G57625"
"AT5G57630_s1","AT5G57630"
"AT5G57630_P1","AT5G57630"
"AT5G57630_c1","AT5G57630"
"AT5G57630_c2","AT5G57630"
"AT5G57630_P3","AT5G57630"
"AT5G57630_P2","AT5G57630"
"AT5G57630_ID2","AT5G57630"
"AT5G57630_ID4","AT5G57630"
"AT5G57630_ID6","AT5G57630"
"AT5G57630_ID8","AT5G57630"
"AT5G57640_P1","AT5G57640"
"AT5G57640_ID1","AT5G57640"
"AT5G57650_P1","AT5G57650"
"AT5G57655_P2","AT5G57655"
"AT5G57655_ID115","AT5G57655"
"AT5G57655_ID35","AT5G57655"
"AT5G57655_ID50","AT5G57655"
"AT5G57655_ID60","AT5G57655"
"AT5G57655_ID65","AT5G57655"
"AT5G57655_ID67","AT5G57655"
"AT5G57655_ID95","AT5G57655"
"AT5G57655.1","AT5G57655"
"AT5G57660_P1","AT5G57660"
"AT5G57670_ID4","AT5G57670"
"AT5G57670_P2","AT5G57670"
"AT5G57685_P1","AT5G57685"
"AT5G57690_P1","AT5G57690"
"AT5G57700_s1","AT5G57700"
"AT5G57700_P2","AT5G57700"
"AT5G57700_P3","AT5G57700"
"AT5G57700.1","AT5G57700"
"AT5G57700_JC13","AT5G57700"
"AT5G57700.4","AT5G57700"
"AT5G57710_P1","AT5G57710"
"AT5G57720_P1","AT5G57720"
"AT5G57730.1","AT5G57730"
"AT5G57735.1","AT5G57735"
"AT5G57740_JS3","AT5G57740"
"AT5G57740.1","AT5G57740"
"AT5G57740_ID2","AT5G57740"
"AT5G57747.1","AT5G57747"
"AT5G57750.1","AT5G57750"
"AT5G57760.1","AT5G57760"
"AT5G57770_P1","AT5G57770"
"AT5G57770_P2","AT5G57770"
"AT5G57780_P1","AT5G57780"
"AT5G57780_ID2","AT5G57780"
"AT5G57780_c1","AT5G57780"
"AT5G57785_P1","AT5G57785"
"AT5G57785_s1","AT5G57785"
"AT5G57790_P1","AT5G57790"
"AT5G57790_P2","AT5G57790"
"AT5G57790_P3","AT5G57790"
"AT5G57790_P4","AT5G57790"
"AT5G57800_P1","AT5G57800"
"AT5G57810_P1","AT5G57810"
"AT5G57815_P1","AT5G57815"
"AT5G57815_c1","AT5G57815"
"AT5G57815_ID1","AT5G57815"
"AT5G57815_ID3","AT5G57815"
"AT5G57820.1","AT5G57820"
"AT5G57830_P1","AT5G57830"
"AT5G57840_P1","AT5G57840"
"AT5G57850_P2","AT5G57850"
"AT5G57850_P1","AT5G57850"
"AT5G57860_P2","AT5G57860"
"AT5G57860_P1","AT5G57860"
"AT5G57860_P3","AT5G57860"
"AT5G57860_s1","AT5G57860"
"AT5G57860.4","AT5G57860"
"AT5G57860_ID1","AT5G57860"
"AT5G57860_ID4","AT5G57860"
"AT5G57860_c1","AT5G57860"
"AT5G57870.2","AT5G57870"
"AT5G57870_c1","AT5G57870"
"AT5G57870_s1","AT5G57870"
"AT5G57870_P1","AT5G57870"
"AT5G57880_P1","AT5G57880"
"AT5G57880_ID1","AT5G57880"
"AT5G57880_ID2","AT5G57880"
"AT5G57880_ID3","AT5G57880"
"AT5G57880_ID4","AT5G57880"
"AT5G57880.1","AT5G57880"
"AT5G57885.1","AT5G57885"
"AT5G57887.1","AT5G57887"
"AT5G57890_P1","AT5G57890"
"AT5G57890_ID1","AT5G57890"
"AT5G57890_ID4","AT5G57890"
"AT5G57900_P1","AT5G57900"
"AT5G57900_ID2","AT5G57900"
"AT5G57910_P2","AT5G57910"
"AT5G57910_P1","AT5G57910"
"AT5G57910_JS1","AT5G57910"
"AT5G57910_c1","AT5G57910"
"AT5G57910_ID2","AT5G57910"
"AT5G57920_P2","AT5G57920"
"AT5G57920_P3","AT5G57920"
"AT5G57930_P2","AT5G57930"
"AT5G57930_ID1","AT5G57930"
"AT5G57930_P1","AT5G57930"
"AT5G57940_P2","AT5G57940"
"AT5G57940.1","AT5G57940"
"AT5G57940.3","AT5G57940"
"AT5G57950_P2","AT5G57950"
"AT5G57950_ID1","AT5G57950"
"AT5G57950_ID2","AT5G57950"
"AT5G57950_ID6","AT5G57950"
"AT5G57950_ID7","AT5G57950"
"AT5G57960_P1","AT5G57960"
"AT5G57960_s1","AT5G57960"
"AT5G57960_s2","AT5G57960"
"AT5G57960_s3","AT5G57960"
"AT5G57960_P2","AT5G57960"
"AT5G57960_ID2","AT5G57960"
"AT5G57970_P1","AT5G57970"
"AT5G57970_P2","AT5G57970"
"AT5G57980.1","AT5G57980"
"AT5G57990_P1","AT5G57990"
"AT5G57990_c1","AT5G57990"
"AT5G58000_c1","AT5G58000"
"AT5G58000_P2","AT5G58000"
"AT5G58000_JC3","AT5G58000"
"AT5G58000_JS2","AT5G58000"
"AT5G58003_P1","AT5G58003"
"AT5G58003_s1","AT5G58003"
"AT5G58003_JS1","AT5G58003"
"AT5G58003_P3","AT5G58003"
"AT5G58003_ID2","AT5G58003"
"AT5G58005_P1","AT5G58005"
"AT5G58005_ID3","AT5G58005"
"AT5G58005_ID5","AT5G58005"
"AT5G58005_c1","AT5G58005"
"AT5G58005.2","AT5G58005"
"AT5G58010_P1","AT5G58010"
"AT5G58010_ID2","AT5G58010"
"AT5G58020_P1","AT5G58020"
"AT5G58030.1","AT5G58030"
"AT5G58040.1","AT5G58040"
"AT5G58050_P1","AT5G58050"
"AT5G58060.1","AT5G58060"
"AT5G58060.2","AT5G58060"
"AT5G58070_P1","AT5G58070"
"AT5G58080_P1","AT5G58080"
"AT5G58090.1","AT5G58090"
"AT5G58100_P1","AT5G58100"
"AT5G58100_s1","AT5G58100"
"AT5G58100_JC1","AT5G58100"
"AT5G58100_s2","AT5G58100"
"AT5G58100_c2","AT5G58100"
"AT5G58100_s3","AT5G58100"
"AT5G58100_JS4","AT5G58100"
"AT5G58100_ID1","AT5G58100"
"AT5G58100_ID3","AT5G58100"
"AT5G58100_ID4","AT5G58100"
"AT5G58110_P1","AT5G58110"
"AT5G58120_P1","AT5G58120"
"AT5G58130_P1","AT5G58130"
"AT5G58140_P2","AT5G58140"
"AT5G58140_P1","AT5G58140"
"AT5G58140_c2","AT5G58140"
"AT5G58140_JC17","AT5G58140"
"AT5G58140_JC23","AT5G58140"
"AT5G58140_JC24","AT5G58140"
"AT5G58140_c3","AT5G58140"
"AT5G58140_c4","AT5G58140"
"AT5G58140_ID21","AT5G58140"
"AT5G58140_P3","AT5G58140"
"AT5G58150.1","AT5G58150"
"AT5G58160_P1","AT5G58160"
"AT5G58160_JS2","AT5G58160"
"AT5G58160.1","AT5G58160"
"AT5G58170.1","AT5G58170"
"AT5G58180_P2","AT5G58180"
"AT5G58180.1","AT5G58180"
"AT5G58190.1","AT5G58190"
"AT5G58190_ID1","AT5G58190"
"AT5G58200.2","AT5G58200"
"AT5G58200.1","AT5G58200"
"AT5G58200_ID10","AT5G58200"
"AT5G58200_ID6","AT5G58200"
"AT5G58200_ID8","AT5G58200"
"AT5G58200_ID9","AT5G58200"
"AT5G58210.4","AT5G58210"
"AT5G58210_ID4","AT5G58210"
"AT5G58210_ID6","AT5G58210"
"AT5G58210_P3","AT5G58210"
"AT5G58220_JS3","AT5G58220"
"AT5G58220_P3","AT5G58220"
"AT5G58220_P1","AT5G58220"
"AT5G58220.2","AT5G58220"
"AT5G58230.1","AT5G58230"
"AT5G58230_ID11","AT5G58230"
"AT5G58240.2","AT5G58240"
"AT5G58240.1","AT5G58240"
"AT5G58240_c1","AT5G58240"
"AT5G58250.1","AT5G58250"
"AT5G58260_P1","AT5G58260"
"AT5G58260.2","AT5G58260"
"AT5G58260_JC3","AT5G58260"
"AT5G58260_c1","AT5G58260"
"AT5G58270.1","AT5G58270"
"AT5G58270_ID1","AT5G58270"
"AT5G58270_ID4","AT5G58270"
"AT5G58280_P2","AT5G58280"
"AT5G58280_P3","AT5G58280"
"AT5G58280_P1","AT5G58280"
"AT5G58290.1","AT5G58290"
"AT5G58300_c1","AT5G58300"
"AT5G58300_c2","AT5G58300"
"AT5G58300_s2","AT5G58300"
"AT5G58300_P1","AT5G58300"
"AT5G58300_ID6","AT5G58300"
"AT5G58300_c3","AT5G58300"
"AT5G58310.1","AT5G58310"
"AT5G58320_P1","AT5G58320"
"AT5G58320_P2","AT5G58320"
"AT5G58320.1","AT5G58320"
"AT5G58320_P5","AT5G58320"
"AT5G58320.3","AT5G58320"
"AT5G58320_ID2","AT5G58320"
"AT5G58330.3","AT5G58330"
"AT5G58330.1","AT5G58330"
"AT5G58330.2","AT5G58330"
"AT5G58340_ID1","AT5G58340"
"AT5G58340_ID3","AT5G58340"
"AT5G58340_ID4","AT5G58340"
"AT5G58340_ID6","AT5G58340"
"AT5G58340_ID7","AT5G58340"
"AT5G58340_P1","AT5G58340"
"AT5G58340.2","AT5G58340"
"AT5G58350.1","AT5G58350"
"AT5G58350_ID1","AT5G58350"
"AT5G58350_ID2","AT5G58350"
"AT5G58350_ID4","AT5G58350"
"AT5G58360_P1","AT5G58360"
"AT5G58370_P2","AT5G58370"
"AT5G58370_P3","AT5G58370"
"AT5G58370_P1","AT5G58370"
"AT5G58370_ID3","AT5G58370"
"AT5G58370_ID4","AT5G58370"
"AT5G58370_ID5","AT5G58370"
"AT5G58375.1","AT5G58375"
"AT5G58380_c1","AT5G58380"
"AT5G58380_P1","AT5G58380"
"AT5G58390_P1","AT5G58390"
"AT5G58390_s1","AT5G58390"
"AT5G58400_P1","AT5G58400"
"AT5G58410_P2","AT5G58410"
"AT5G58410_JS7","AT5G58410"
"AT5G58410_c1","AT5G58410"
"AT5G58410_JS14","AT5G58410"
"AT5G58410.1","AT5G58410"
"AT5G58412_P1","AT5G58412"
"AT5G58420_P1","AT5G58420"
"AT5G58420_ID1","AT5G58420"
"AT5G58420_c1","AT5G58420"
"AT5G58430_P1","AT5G58430"
"AT5G58440_JS1","AT5G58440"
"AT5G58440.1","AT5G58440"
"AT5G58440_ID13","AT5G58440"
"AT5G58440_ID19","AT5G58440"
"AT5G58450.1","AT5G58450"
"AT5G58450_P2","AT5G58450"
"AT5G58460_P1","AT5G58460"
"AT5G58465.1","AT5G58465"
"AT5G58470_s1","AT5G58470"
"AT5G58470_s2","AT5G58470"
"AT5G58470_c1","AT5G58470"
"AT5G58470_c2","AT5G58470"
"AT5G58470.1","AT5G58470"
"AT5G58470.2","AT5G58470"
"AT5G58480_P1","AT5G58480"
"AT5G58490_JS1","AT5G58490"
"AT5G58490_P1","AT5G58490"
"AT5G58495.1","AT5G58495"
"AT5G58500_c1","AT5G58500"
"AT5G58500_P1","AT5G58500"
"AT5G58510_P1","AT5G58510"
"AT5G58510_JS3","AT5G58510"
"AT5G58510_JS13","AT5G58510"
"AT5G58510_JS15","AT5G58510"
"AT5G58510_JS16","AT5G58510"
"AT5G58510_JC4","AT5G58510"
"AT5G58510_c2","AT5G58510"
"AT5G58510_c4","AT5G58510"
"AT5G58510_ID125","AT5G58510"
"AT5G58510_ID128","AT5G58510"
"AT5G58510_ID160","AT5G58510"
"AT5G58510_P2","AT5G58510"
"AT5G58520_P1","AT5G58520"
"AT5G58520_JS1","AT5G58520"
"AT5G58530_P1","AT5G58530"
"AT5G58540.3","AT5G58540"
"AT5G58540_ID1","AT5G58540"
"AT5G58540_ID2","AT5G58540"
"AT5G58540_ID4","AT5G58540"
"AT5G58540_ID5","AT5G58540"
"AT5G58540_ID6","AT5G58540"
"AT5G58540_ID7","AT5G58540"
"AT5G58540.1","AT5G58540"
"AT5G58540.2","AT5G58540"
"AT5G58550.2","AT5G58550"
"AT5G58550_P1","AT5G58550"
"AT5G58560_P1","AT5G58560"
"AT5G58560_s1","AT5G58560"
"AT5G58560_c1","AT5G58560"
"AT5G58560_c2","AT5G58560"
"AT5G58570.1","AT5G58570"
"AT5G58575_P1","AT5G58575"
"AT5G58575_JS1","AT5G58575"
"AT5G58580_P1","AT5G58580"
"AT5G58590_P1","AT5G58590"
"AT5G58595.1","AT5G58595"
"AT5G58600_P1","AT5G58600"
"AT5G58600_P2","AT5G58600"
"AT5G58600_c1","AT5G58600"
"AT5G58610_c1","AT5G58610"
"AT5G58610_P2","AT5G58610"
"AT5G58610_P3","AT5G58610"
"AT5G58610_P5","AT5G58610"
"AT5G58610_P6","AT5G58610"
"AT5G58610.1","AT5G58610"
"AT5G58610_P7","AT5G58610"
"AT5G58610_P10","AT5G58610"
"AT5G58620_P1","AT5G58620"
"AT5G58620_c1","AT5G58620"
"AT5G58630.1","AT5G58630"
"AT5G58640.1","AT5G58640"
"AT5G58640_ID2","AT5G58640"
"AT5G58650.1","AT5G58650"
"AT5G58660_P1","AT5G58660"
"AT5G58660_P2","AT5G58660"
"AT5G58670_c1","AT5G58670"
"AT5G58670_P1","AT5G58670"
"AT5G58680_P1","AT5G58680"
"AT5G58690_JC2","AT5G58690"
"AT5G58690_JC4","AT5G58690"
"AT5G58690_P3","AT5G58690"
"AT5G58690_P1","AT5G58690"
"AT5G58690_P2","AT5G58690"
"AT5G58690_ID1","AT5G58690"
"AT5G58690_ID4","AT5G58690"
"AT5G58690_ID6","AT5G58690"
"AT5G58700_P3","AT5G58700"
"AT5G58700_P1","AT5G58700"
"AT5G58700_P2","AT5G58700"
"AT5G58700_ID3","AT5G58700"
"AT5G58700_JC6","AT5G58700"
"AT5G58700_JC9","AT5G58700"
"AT5G58710.1","AT5G58710"
"AT5G58710_ID1","AT5G58710"
"AT5G58720.1","AT5G58720"
"AT5G58720.2","AT5G58720"
"AT5G58720.3","AT5G58720"
"AT5G58720_ID16","AT5G58720"
"AT5G58720_ID7","AT5G58720"
"AT5G58730_P1","AT5G58730"
"AT5G58740_P1","AT5G58740"
"AT5G58740_c1","AT5G58740"
"AT5G58750_P1","AT5G58750"
"AT5G58750_s1","AT5G58750"
"AT5G58760_JS1","AT5G58760"
"AT5G58760_JS2","AT5G58760"
"AT5G58760_JS3","AT5G58760"
"AT5G58760_P1","AT5G58760"
"AT5G58760_JC2","AT5G58760"
"AT5G58770_JC1","AT5G58770"
"AT5G58770.1","AT5G58770"
"AT5G58780.1","AT5G58780"
"AT5G58782_P2","AT5G58782"
"AT5G58784_P1","AT5G58784"
"AT5G58787_P1","AT5G58787"
"AT5G58787_P2","AT5G58787"
"AT5G58787_JS4","AT5G58787"
"AT5G58787_P3","AT5G58787"
"AT5G58790_P2","AT5G58790"
"AT5G58790.1","AT5G58790"
"AT5G58790.3","AT5G58790"
"AT5G58790_ID3","AT5G58790"
"AT5G58800.2","AT5G58800"
"AT5G58800_ID1","AT5G58800"
"AT5G58800_ID2","AT5G58800"
"AT5G58800_ID3","AT5G58800"
"AT5G58800_c1","AT5G58800"
"AT5G58800_s1","AT5G58800"
"AT5G58800_s2","AT5G58800"
"AT5G58810.1","AT5G58810"
"AT5G58820_P1","AT5G58820"
"AT5G58830.1","AT5G58830"
"AT5G58830_P1","AT5G58830"
"AT5G58840_ID2","AT5G58840"
"AT5G58840_P3","AT5G58840"
"AT5G58840_P2","AT5G58840"
"AT5G58840_P1","AT5G58840"
"AT5G58850_P1","AT5G58850"
"AT5G58860_P1","AT5G58860"
"AT5G58870_JS1","AT5G58870"
"AT5G58870_P1","AT5G58870"
"AT5G58870_s1","AT5G58870"
"AT5G58870_c1","AT5G58870"
"AT5G58870_c2","AT5G58870"
"AT5G58870_ID2","AT5G58870"
"AT5G58880_P1","AT5G58880"
"AT5G58880.1","AT5G58880"
"AT5G58890.1","AT5G58890"
"AT5G58900_P1","AT5G58900"
"AT5G58900_JC3","AT5G58900"
"AT5G58900_ID1","AT5G58900"
"AT5G58900_ID2","AT5G58900"
"AT5G58910_c1","AT5G58910"
"AT5G58910_P2","AT5G58910"
"AT5G58910_P3","AT5G58910"
"AT5G58920.1","AT5G58920"
